"부류코드(catgoryCode)","부류명(catgoryNm)","품목코드(stdPrdlstCode)","품목명(stdPrdlstNm)","HSK류코드(hskLclasCode)","HSK류명(hskLclasNm)","HSK호코드(hskMclasCode)","HSK호명(hskMclasNm)","HSK소호코드(hskSclasCode)","HSK소호명(hskSclasNm)","HSK품목코드(hskPrdlstCode)","HSK품목명(hskPrdlstNm)","업데이트일자(updtDe)"
"10","엽경채류","1023","토란대","07","식용의 채소·뿌리·괴경(塊莖)","0712","건조한 채소(원래 모양인 것  ， 절단한 것  ， 얇게 썬 것  ， 부순 것  ， 가루 모양인 것으로 한정하며  ， 더 이상 조제한 것은 제외한다)","071290","그 밖의 채소와 채소류의 혼합물","0712902070","토란줄기","2015-12-03"
"10","엽경채류","1024","머위대","07","식용의 채소·뿌리·괴경(塊莖)","0712","건조한 채소(원래 모양인 것  ， 절단한 것  ， 얇게 썬 것  ， 부순 것  ， 가루 모양인 것으로 한정하며  ， 더 이상 조제한 것은 제외한다)","071290","그 밖의 채소와 채소류의 혼합물","0712902099","기타","2015-12-03"
"10","엽경채류","1025","고추잎","07","식용의 채소·뿌리·괴경(塊莖)","0711","일시적으로 보존하기 위하여 처리(예: 이산화유황가스ㆍ염수ㆍ유황수나 그 밖의 저장용액으로 보존처리)한 채소(그 상태로는 식용에 적합하지 않은 것으로 한정한다)","071190","그 밖의 채소와 채소류의 혼합물","0711905099","기타","2015-12-03"
"10","엽경채류","1026","호박잎","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1027","돗나물","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1028","신선초","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1029","씀바귀","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1030","쑥","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1031","청경채","07","식용의 채소·뿌리·괴경(塊莖)","0704","양배추ㆍ꽃양배추ㆍ구경(球莖)양배추ㆍ케일(kale)과 그 밖에 이와 유사한 식용 배추속(신선한 것이나 냉장한 것으로 한정한다)","070490","기타","0704909000","기타","2015-12-03"
"10","엽경채류","1032","춘채","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1033","가지나무순","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1034","명아주","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1035","동초","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1036","우엉대","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1037","속새","12","채유(採油)에 적합한 종자와 과실  ， 각종 종자와 과실  ， 공업용·의약용 식물  ， 짚과 사료용 식물","1211","주로 향료용ㆍ의료용ㆍ살충용ㆍ살균용과 그 밖에 이와 유사한 용도에 적합한 식물과 그 부분(종자와 과실을 포함하고  ， 신선하거나 건조한 것으로 한정하며  ， 절단하거나 잘게 부순 것인지 또는 가루로 된 것인지에 상관없다)","121190","기타","1211909099","기타","2015-12-03"
"10","엽경채류","1038","삼엽채","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1039","무순","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1040","피마자잎","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1041","가죽나물","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1042","묵나물","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1043","무청","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1044","모시대","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1045","음나무순","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1046","얼래지","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1047","수리취","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1050","겨자채","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1051","쌈추","07","식용의 채소·뿌리·괴경(塊莖)","0704","양배추ㆍ꽃양배추ㆍ구경(球莖)양배추ㆍ케일(kale)과 그 밖에 이와 유사한 식용 배추속(신선한 것이나 냉장한 것으로 한정한다)","070490","기타","0704909000","기타","2015-12-03"
"10","엽경채류","1052","고수","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1053","콩잎","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1054","피망잎","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1055","메밀순","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1056","보리순","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1058","가랏","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1059","함초","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1061","모시잎","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"10","엽경채류","1062","겨자잎","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"11","근채류","1101","무","07","식용의 채소·뿌리·괴경(塊莖)","0706","당근ㆍ순무ㆍ샐러드용 사탕무뿌리ㆍ선모(仙茅)ㆍ셀러리액(celeriac)ㆍ무와 그 밖에 이와 유사한 식용 뿌리(신선한 것이나 냉장한 것으로 한정한다)","070690","기타","0706901000","무","2015-12-03"
"11","근채류","1103","당근","07","식용의 채소·뿌리·괴경(塊莖)","0706","당근ㆍ순무ㆍ샐러드용 사탕무뿌리ㆍ선모(仙茅)ㆍ셀러리액(celeriac)ㆍ무와 그 밖에 이와 유사한 식용 뿌리(신선한 것이나 냉장한 것으로 한정한다)","070610","당근과 순무","0706101000","당근","2015-12-03"
"11","근채류","1104","우엉","07","식용의 채소·뿌리·괴경(塊莖)","0706","당근ㆍ순무ㆍ샐러드용 사탕무뿌리ㆍ선모(仙茅)ㆍ셀러리액(celeriac)ㆍ무와 그 밖에 이와 유사한 식용 뿌리(신선한 것이나 냉장한 것으로 한정한다)","070690","기타","0706909000","기타","2015-12-03"
"11","근채류","1105","연근","07","식용의 채소·뿌리·괴경(塊莖)","0714","매니옥(manioc)ㆍ칡뿌리ㆍ살렙(salep)ㆍ돼지감자(Jerusalem artichoke)ㆍ고구마와 그 밖에 이와 유사한 전분이나 이눌린(inulin)을 다량 함유한 뿌리ㆍ괴경(塊莖)[자른 것인지 또는 펠릿(pellet) 모양인지에 상관없으며 신선한 것  ， 냉장ㆍ냉동한 것  ， 건조한 것으로 한정한다]  ， 사고야자(sago)의 심(pith)","071490","기타","0714909090","기타","2015-12-03"
"11","근채류","1106","토란","07","식용의 채소·뿌리·괴경(塊莖)","0706","당근ㆍ순무ㆍ샐러드용 사탕무뿌리ㆍ선모(仙茅)ㆍ셀러리액(celeriac)ㆍ무와 그 밖에 이와 유사한 식용 뿌리(신선한 것이나 냉장한 것으로 한정한다)","070690","기타","0706909000","기타","2015-12-03"
"11","근채류","1107","삼채","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"12","조미채소류","1201","양파","07","식용의 채소·뿌리·괴경(塊莖)","0703","양파ㆍ쪽파ㆍ마늘ㆍ리크(leek)와 그 밖의 파속의 채소(신선한 것이나 냉장한 것으로 한정한다)","070310","양파와 쪽파","0703101000","양파","2015-12-03"
"12","조미채소류","1202","대파","07","식용의 채소·뿌리·괴경(塊莖)","0703","양파ㆍ쪽파ㆍ마늘ㆍ리크(leek)와 그 밖의 파속의 채소(신선한 것이나 냉장한 것으로 한정한다)","070390","리크(leek)와 그 밖의 파속의 채소","0703909000","기타","2015-12-03"
"12","조미채소류","1203","쪽파","07","식용의 채소·뿌리·괴경(塊莖)","0703","양파ㆍ쪽파ㆍ마늘ㆍ리크(leek)와 그 밖의 파속의 채소(신선한 것이나 냉장한 것으로 한정한다)","070310","양파와 쪽파","0703102000","쪽파","2015-12-03"
"12","조미채소류","1204","실파","07","식용의 채소·뿌리·괴경(塊莖)","0703","양파ㆍ쪽파ㆍ마늘ㆍ리크(leek)와 그 밖의 파속의 채소(신선한 것이나 냉장한 것으로 한정한다)","070390","리크(leek)와 그 밖의 파속의 채소","0703909000","기타","2015-12-03"
"12","조미채소류","1205","고추","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070960","고추류[캡시컴(Capsicum)속]의 열매나 피멘타(Pimenta)속의 열매","0709609000","기타","2015-12-03"
"12","조미채소류","1209","마늘","07","식용의 채소·뿌리·괴경(塊莖)","0703","양파ㆍ쪽파ㆍ마늘ㆍ리크(leek)와 그 밖의 파속의 채소(신선한 것이나 냉장한 것으로 한정한다)","070320","마늘","0703209000","기타","2015-12-03"
"12","조미채소류","1210","생강","09","커피·차·마테(mate)·향신료","0910","생강ㆍ사프란(saffron)ㆍ심황[강황(薑黃)]ㆍ타임(thyme)ㆍ월계수 잎ㆍ카레와 그 밖의 향신료","091011","부수지도 잘게 부수지도 않은 것","0910111000","신선ㆍ냉장한 것","2015-12-03"
"12","조미채소류","1211","염교(락교)","20","채소ㆍ과실ㆍ견과류나 식물의 그 밖의 부분의 조제품","2001","식초나 초산으로 조제하거나 보존처리한 채소ㆍ과실ㆍ견과류와 그 밖의 식용에 적합한 식물의 부분","200190","기타","2001909050","염교(rakkyo)","2015-12-03"
"12","조미채소류","1212","양하","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"12","조미채소류","1213","방아","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"12","조미채소류","1214","신초","07","식용의 채소·뿌리·괴경(塊莖)","0709","그 밖의 채소(신선한 것이나 냉장한 것으로 한정한다)","070999","기타","0709999000","기타","2015-12-03"
"12","조미채소류","1215","고추냉이","07","식용의 채소·뿌리·괴경(塊莖)","0706","당근ㆍ순무ㆍ샐러드용 사탕무뿌리ㆍ선모(仙茅)ㆍ셀러리액(celeriac)ㆍ무와 그 밖에 이와 유사한 식용 뿌리(신선한 것이나 냉장한 것으로 한정한다)","070690","기타","0706902000","고추냉이와 겨자무","2015-12-03"
"12","조미채소류","1216","겨자","09","커피·차·마테(mate)·향신료","0910","생강ㆍ사프란(saffron)ㆍ심황[강황(薑黃)]ㆍ타임(thyme)ㆍ월계수 잎ㆍ카레와 그 밖의 향신료","091099","기타","0910999000","기타","2015-12-03"
